bv_color	abs_mag
0.417	2.802659804
0.486	3.589324076
0.497	3.004679238
1.604	-3.345449935
0.686	5.44898484
1.107	0.777722875
1.64	-2.896679046
1.022	0.194801808
1.373	2.15155542
0.205	1.623449173
1.599	0.136756605
1.252	-0.072216116
1.1	0.58235113
0.27	1.890469386
1.39	0.541056665
0.662	4.256029751
0.544	2.741785591
1.665	-2.122937462
0.71	2.691518129
1.1	0.518318878
0.174	-2.307910227
0.763	2.493618312
0.033	0.11475063
0.189	0.460972312
1.075	6.084623579
0.39	2.602477747
0.53	2.952361853
0.94	2.043776445
0.818	6.202486998
0.969	0.292543206
0.616	3.654702546
1.445	-3.477545109
0.12	0.743426814
0.874	-0.098621568
0.904	2.491598429
0.168	0.624622659
0.879	-0.17965256
0.58	2.680822789
0.965	0.514493785
0.622	4.529750412
0.87	2.492175144
0.294	2.16317445
0.595	-4.193053281
0.403	3.149000706
0.069	-1.567013322
1.403	0.386817565
0.245	0.556756605
0.278	0.716509093
1.642	-2.38253735
0.333	-5.194248092
0.593	2.006823005
1.661	-2.728444142
0.54	1.224801808
1.083	1.102867525
0.48	3.278495147
1.14	0.517564427
0.507	1.613519389
0.075	0.602415417
0.566	3.940075506
0.546	1.663797278
1.111	-2.900263127
0.425	3.28019419
0.746	5.478703345
1.706	-4.175846548
0.436	-0.491537685
1.392	-2.474850022
0.473	2.430992743
0.425	2.553870331
0.342	2.163519389
1.101	1.404110323
0.594	2.15927775
0.362	2.127376548
0.159	-1.063929782
1.364	-2.517013322
0.441	2.807704268
0.451	2.764689375
-0.037	-0.983367866
1.451	-2.492867407
0.551	4.330935165
0.496	2.827390496
0.311	-1.647545109
1.197	-0.740370998
0.49	3.239206527
1.386	8.451522731
0.478	1.961796937
1.678	-2.802470334
0.847	1.952502522
1.172	0.633244296
0.017	-1.386992829
0.093	0.100044559
0.361	2.774489512
0.408	2.645270451
0.976	-0.674911228
0.226	0.228387177
0.471	3.351620971
1.35	-1.278744777
0.339	-0.175399934
0.118	1.73635854
0.128	-6.990652253
1.31	7.434002989
1.119	6.904305164
0.233	-3.150313912
0.64	3.290715068
0.31	-3.097783455
0.695	3.719731283
1.217	-1.151953583
0.333	2.435912445
0.14	0.018599641
0.45	1.168978565
0.38	1.861468837
0.289	2.385623877
1.287	-0.992510573
0.731	4.690945458
0.47	2.785181608
0.993	-0.964022435
0.968	-0.874830579
1.004	1.056259938
0.015	-1.265467969
0.495	3.666442469
1.003	0.935401334
1.223	1.260822789
0.531	2.361474727
0.682	4.152165257
1.079	-0.278241041
1.465	-7.471734905
-0.06	-0.560059619
1.136	-0.291021435
0.435	-1.317976298
1.593	-1.721617051
0.766	3.670122926
0.907	3.125475047
0.612	2.65598118
0.628	3.261050085
0.25	1.421062784
1.031	0.753321449
0.43	2.187390496
0.556	2.476571555
0.508	1.244741281
0.24	1.880478365
0.752	2.869623367
1.077	-0.437471516
0.538	3.184182576
0.384	3.735220536
0.019	-0.639044589
0.954	0.193402933
1.601	2.075169421
0.598	4.808967191
0.547	3.452248421
0.604	4.048308067
0.515	3.731431818
0.899	0.680232016
1.57	0.191620567
1.396	0.564024331
0.702	-3.284550065
0.948	-0.338037996
0.62	3.639740461
0.88	5.55879417
0.578	4.628727341
0.599	3.844921629
1.025	0.27078288
0.459	3.039546435
1.054	0.716656364
0.315	2.714141033
1.319	0.265956948
1.633	-1.419360317
0.4	2.440570528
0.01	1.447302187
1.209	-1.71642829
0.53	3.315010034
0.461	1.397423729
0.554	3.566478273
0.68	3.688526235
1	1.721758959
0.335	1.918272336
0.812	5.90836152
1.185	1.064988876
0.58	4.881703213
0.334	1.414471439
0.537	3.358989906
1.66	-1.109360317
0.4	0.045210753
0.982	-0.191687227
1.205	-1.400310684
1.011	1.336750576
1.05	-0.023160926
0.66	3.087070846
0.612	-0.840077171
1.164	-0.490540379
1.257	6.121899591
1.641	-1.277182865
1.197	-9.754043052
0.543	1.449747329
1.143	0.033768167
0.055	0.746114406
0.3	1.084924966
1.371	-0.274238508
0.007	0.704020857
1.326	-1.027704096
1.004	3.194602195
1.09	-0.354387088
1.207	0.87078288
0.321	1.700532197
1.224	7.822179753
0.361	1.813562997
0.514	2.042591068
1.021	-1.543040541
0.453	3.995235503
0.405	1.281620567
1.51	-6.523717747
0.704	4.081223843
-0.054	1.397698553
1.301	1.064531499
0.7	3.51160474
1.208	-0.276785702
0.081	-2.805160523
0.398	2.098110379
1.007	1.511163219
0.51	3.041501092
0.08	1.825351468
1.015	0.503380221
0.056	0.307147136
0.451	3.068287193
0.994	0.525335209
0.577	3.68395878
1.43	8.524659464
1.614	-1.132470334
1.36	-3.281977168
0.079	0.906389433
1.12	2.223056899
1.312	-2.742026047
0.436	2.846785276
1.38	-1.36392192
0.334	0.676571555
1.349	-2.01365717
0.431	3.632052335
0.373	2.770513136
1.365	-1.433428445
0.986	-0.376574575
0.174	1.303214298
0.424	4.427867561
1.319	0.496839074
0.174	0.169322469
0.569	2.412152573
0.469	0.809322469
0.478	2.619367457
0.418	2.405149978
1.263	1.994700584
0.938	-0.167665183
0.677	4.70491215
0.503	1.664141033
0.112	0.093875492
0.421	2.84964894
-0.056	1.179367457
0.556	2.646725419
1.237	0.112334817
0.528	2.894678664
0.366	1.32268962
0.298	-4.646450152
0.063	-10.03495836
0.642	4.430966719
-0.046	-2.463957544
1.302	0.251143978
0.957	0.631501092
1.622	-0.907408895
0.967	0.541547832
0.503	3.287257642
0.495	3.118939289
0.437	2.894834096
0.34	2.55920101
1	0.249459621
1.086	2.214182576
0.178	1.104336206
1.095	-4.659955128
0.89	5.935617556
0.287	1.411326881
0.341	1.406902798
1.255	0.395169421
0.334	-0.309360317
0.65	3.332744162
0.362	2.605550008
1.4	-2.722897296
0.682	4.370644566
0.995	0.194850022
0.418	2.616947796
1.04	6.16673553
0.405	2.73494274
0.878	0.738678208
0.5	1.160044559
1.026	1.324141033
1.371	-1.117633652
0.94	0.817147136
0.04	-0.704850022
1.008	-0.598824862
1.401	-1.045892037
0.969	2.680715068
1.133	5.101570934
1.039	0.258287193
0.543	3.467546341
0.094	0.486458292
0.781	5.742831088
0.605	3.520307138
0.667	4.613645623
1.431	9.936907662
0.77	-0.104409654
1.537	-3.276450152
0.221	1.435956948
1.53	-2.745448862
0.486	2.208058713
1.631	-1.744850022
0.606	2.374704837
0.422	2.957975152
0.954	-3.696710708
0.284	-0.114987639
1.176	1.301202772
1.08	1.673057074
0.597	3.784067483
0.356	-6.679700043
0.903	2.610209549
1.366	-0.580741385
0.485	2.050476086
1.326	-0.906597067
1.2	0.455401334
1.15	-0.0817562
0.87	6.021286283
1.14	2.77927775
0.716	1.837524025
0.318	0.780476086
0.546	2.241175672
0.457	2.774777148
0.48	3.23308444
0.24	0.710263316
0.931	3.204600066
1.035	0.684531499
0.563	1.301512389
0.098	-5.830652253
1.374	-0.533773747
0.376	0.792591068
1.748	-2.324278837
1.09	1.526959725
1.782	1.616656364
-0.013	0.026891451
0.672	5.043298563
0.651	3.853134052
0.536	-2.61793125
0.878	-1.088351628
0.86	3.867933741
1.006	0.176312241
0.299	2.112175144
1.551	-0.710088398
0.535	4.148470076
0.488	0.389949827
0.261	2.288495147
1.285	2.407157238
0.951	-0.567665183
1.346	7.96083065
0.7	5.259732892
1.476	-1.661808848
0.955	-0.158936032
1.115	-0.974701491
1.157	-1.54866409
1.296	1.601378432
1.061	-2.870760436
0.783	4.834012135
1.503	-3.892937462
0.365	2.161434975
0.171	0.015524021
0.915	0.339047473
0.554	4.428658958
0.079	-5.610488436
0.449	4.512609381
1.172	-0.625773921
0.15	2.119623367
0.356	2.260193871
1.335	-0.413031254
0.309	-1.5757948
0.637	4.19374417
0.322	3.908663625
1.661	-10.67288209
0.496	1.748824771
0.789	5.573710544
0.57	-0.424387088
0.775	4.832486998
0.926	1.260869142
0.471	1.952568891
0.524	2.693878838
0.531	1.543618312
0.16	1.903797278
0.78	3.697157238
0.735	3.399242325
0.633	3.97924243
0.431	3.835220536
0.571	3.91034744
0.409	2.05835847
0.468	2.830968128
0.554	-5.074519287
0.979	0.376458292
-0.004	-4.242577081
0.338	1.6960221
0.642	2.672668577
0.288	2.226619154
0.492	3.814142885
0.156	0.906646583
0.407	2.86486328
1.115	1.336642578
1.274	0.036919012
0.448	1.923056899
1.075	-2.205448862
1.415	-2.275701952
0.463	3.096389433
1.151	1.985661728
0.987	1.868989906
1.197	-1.656251179
1.168	0.556886312
0.406	2.874289467
0.52	2.99173297
1.062	-6.216137128
0.989	1.18743195
0.989	0.999322469
1.06	-1.633957544
0.461	3.150075506
1.151	0.846114406
1.028	2.644890195
0.99	6.83143877
0.55	4.825508396
1.139	7.533404729
0.266	1.866725419
1.055	6.708162193
0.933	0.56267617
1.556	-1.661321792
0.632	4.389239564
1.183	1.816312241
1.278	7.093247655
0.895	0.148198361
0.48	2.676571019
1.74	-1.515148463
0.384	1.123870331
0.74	3.926029751
0.945	0.536817565
0.511	2.902744162
0.32	1.990047242
0.809	0.269073963
0.306	2.538911419
0.321	1.802277667
0.585	3.042591105
0.181	-1.226490703
0.71	4.816536199
0.641	-1.175377341
0.927	-2.698815409
0.965	0.654764528
0.473	3.358495147
1.218	-0.249944024
0.69	2.491658713
1.032	-0.373773747
0.957	2.360223893
0.422	2.965827964
0.973	1.15328078
0.582	4.999864262
0.521	2.006537993
0.43	0.191787827
0.01	-0.2362447
0.987	3.850966719
1.078	0.131667405
-0.027	-1.09671922
0.922	0.472366348
0.556	3.757954636
1.236	-0.947454628
0.551	4.181492862
1.129	0.966473181
1.089	0.782641698
-0.026	-1.491284479
1.57	-2.797729896
0.439	3.323315731
0.37	0.973126411
0.37	2.669623367
0.986	3.003618431
1.319	-2.890263127
1.111	-4.487510986
1.081	-0.625336671
0.538	2.450683848
-0.003	-3.908122892
0.421	3.664493785
0.427	1.408371193
1.04	1.621455841
1.391	-1.54801725
0.496	3.997638992
1.031	0.030863971
0.122	-0.140012967
0.551	3.994047718
0.12	1.029546435
0.298	-4.04
0.594	4.363380969
0.398	3.277173223
2.201	-4.384948972
1.182	0.47835847
0.489	1.938410506
0.737	4.797566246
0.993	0.329159291
1.54	-21.22076044
0.97	0.500099267
0.582	4.373122567
0.8	0.165370959
0.398	2.693875492
1.47	9.482503312
1.05	1.216509093
0.645	3.367828576
0.501	-0.080299957
0.33	1.33835847
0.69	4.638664273
1.015	0.662717928
1.662	-1.808444142
1.192	-0.615148463
0.113	-4.751254312
0.705	5.193576919
0.119	1.65924243
-0.005	0.264515245
1.306	-0.400780155
1.44	-1.497974317
1.396	0.518076754
0.529	2.443800658
1.18	-0.061612823
0.614	1.849598482
0.429	2.42131778
1.322	0.00820911
1.547	-1.369360317
0.614	4.174704837
0.61	4.431465034
0.909	-1.009790306
0.3	2.7710179
0.257	-0.284733024
1.068	-0.463232992
0.461	8.002796793
0.649	1.086919012
0.92	5.222796793
0.88	5.702218073
0.557	3.73847469
0.702	-0.982470334
0.666	1.73095734
0.734	1.412295904
1.512	-0.216480883
1.046	-0.107451349
0.308	1.403562997
0.884	1.706857321
0.528	3.33308444
0.151	0.653447956
-0.01	0.212366348
0.133	0.972781588
1.039	-0.185160523
1.047	0.286056369
1.11	0.202502522
0.187	0.239690495
1	0.402543206
0.316	2.39153829
0.778	1.440174196
0.628	3.46830854
0.63	4.225721262
1.201	0.935956948
0.663	-5.164948972
1.325	1.183743146
1.249	-0.992277125
0.53	4.236496434
0.969	0.029390742
0.566	2.959019144
1.005	-0.326480611
1.557	-1.510876014
1.143	-0.504830579
0.975	-0.951953583
0.946	0.554957375
1.15	-4.264550065
0.409	0.636857321
1.19	1.303214298
1.521	0.154910362
0.008	-0.777976298
1.545	-0.526977505
0.075	0.670822789
0.052	-0.210677531
1.005	-8.872882093
1.046	0.022548651
0.609	1.441038099
-0.1	1.131501092
1.181	1.503519117
1.26	1.241056665
0.978	1.493611346
1.603	-0.619618427
0.266	0.969374836
0.528	3.509019144
1.533	-2.368744777
0.249	2.471593658
1.092	1.271356415
0.037	-0.407820278
0.202	1.421062784
0.276	2.044988876
0.073	0.142548651
0.49	2.443800658
0.484	2.517866696
0.594	2.136226253
1.192	-1.515148463
1.228	1.45062377
1.047	-0.250092271
1.079	-1.261787497
0.715	3.524474341
0.173	-0.800310684
0.461	2.538911419
0.412	1.669527929
0.629	0.292543206
0.371	1.670055976
0.328	-0.704850022
1.147	0.57095734
1.116	-1.771097695
1.468	0.188729441
1.456	-0.237518747
0.335	0.50938533
1.081	-0.666840451
1.16	0.980309445
0.357	0.769866896
1.053	0.148076754
0.511	3.586688838
-0.035	-0.174451587
0.977	0.601175138
1.61	-2.262281859
0.47	1.233492636
0.999	0.243768167
0.944	-0.280496109
1.435	-2.185505218
0.425	1.726968746
1.454	-1.021716922
0.794	2.134910362
1.12	0.716227722
1.109	0.33835847
1.198	0.492543206
0.54	2.402781588
0.209	0.32403219
1.507	-0.816840451
1.083	2.327866696
0.944	-0.444830579
1.08	1.203116991
0.092	0.4264644
0.611	3.496636889
0.539	2.692070689
1.076	1.680154311
0.464	3.769327852
0.529	3.841100655
0.403	0.773743146
1.429	-0.005594687
1.105	0.78102799
0.084	0.999400087
1.044	0.664531499
1.23	-0.693040541
0.393	-0.420496109
1.208	1.37938533
0.11	-2.704733074
0.479	1.929049187
0.546	3.112781588
1.075	0.184986101
0.06	0.435169421
1.13	2.035656979
1.069	-0.108255755
0.154	0.616874476
1.125	0.662898501
1.14	0.033768167
0.615	3.068780323
0.405	3.075131756
0.02	0.20403219
0.186	0.142545372
1.034	-0.107451349
0.483	3.658889962
1.265	-2.085505218
0.425	2.378005339
1.591	-1.363929782
1.273	0.484801808
0.628	2.551598429
0.686	3.694231657
0.993	1.542049803
0.917	-0.364911228
0.512	1.672591105
1.309	1.899424981
0.999	0.108369179
1.476	-3.112020306
1.358	-0.297451349
1.049	-3.349812639
0.17	0.58235113
0.4	0.273159549
1.172	-2.649624172
0.708	1.600377185
0.557	4.27291629
0.137	2.545931622
1.077	0.462528484
0.443	1.411202772
0.45	1.176968746
0.414	-0.621284479
0.393	2.206351097
0.991	0.052517994
0.171	-9.574958356
0.545	1.289049187
0.999	2.119277286
1.056	0.709598482
1.399	0.120715128
0.518	3.812224436
1.064	0.785939512
1.14	-1.330876014
0.962	-0.808621568
0.402	0.182548651
0.447	0.968678208
0.368	3.695140633
0.511	3.435065884
0.165	1.236741736
0.415	1.990685281
1.1	-0.976840451
0.281	0.386632134
-0.005	-0.059955441
0.254	0.391175138
1.628	-2.745838849
0.088	1.575548413
0.95	0.044679238
0.124	-1.306350537
1.43	0.664531499
1.572	-2.163929782
0.581	0.517564427
0.201	-1.917008982
0.677	4.0298455
1.514	-1.310876014
0.144	-0.389136029
0.705	0.322517994
1.274	-0.066816424
0.236	0.3254411
0.971	-0.015467969
0.191	-0.607530086
0.982	1.409057759
1.527	-3.382281859
0.376	1.657937134
1.639	-0.804225981
0.817	1.984622659
0.98	0.131356415
0.211	-1.115148725
1.27	1.568989906
0.292	-0.583080988
1.617	-2.494501194
0.832	-0.029360317
0.203	1.866725419
1.125	0.469940381
0.498	2.633396809
0.12	0.16046808
0.259	1.998379014
1.271	0.131356415
1.185	0.716509093
0.482	0.506148661
-0.092	-0.351923246
0.343	2.679172327
1.661	-2.667076428
0.512	0.58335191
0.11	-0.701612823
1.054	-0.154238508
0.918	1.345710537
1.564	-2.760760436
0.27	-0.074413556
0.616	3.994798061
1.122	0.3254411
0.94	0.28198275
1.065	0.923748584
0.999	-0.143526819
1.595	-1.340496109
0.345	1.43102799
1.093	0.228387177
0.178	1.673057074
0.249	1.374665148
1.427	-5.136544104
-0.046	0.546823005
1.429	-1.905148463
1.068	-0.201838654
0.379	2.494515245
1.649	-0.481221787
0.708	2.673898989
0.924	0.833380221
1.003	-1.066579501
1.295	0.735931622
0.363	-0.330677531
1.342	-1.65866409
1.009	0.409949827
0.45	1.283056899
1.343	-0.797069119
1.193	0.153126411
0.199	2.657609025
1.274	0.62198275
1.363	0.039073963
1.617	-1.398255755
0.8	3.597704268
0.179	0.217705565
0.171	3.317556609
0.737	1.959775914
1.023	-0.98365717
0.129	-2.2657948
1.043	0.175278498
0.112	-0.842867407
0.404	1.071658713
-0.094	-1.189250108
1.383	-1.385160523
0.206	0.763380221
0.076	-0.355336671
1.024	0.809613121
0.313	-1.426571534
1.409	-1.611921211
0.127	1.160044559
0.995	0.636857321
0.936	-1.813957544
1.274	-2.344519287
1.221	-0.093490907
0.394	0.309929125
1.056	1.324141033
0.07	0.384405313
0.012	2.387866696
0.01	-0.008444142
0.093	-0.399044589
0.204	-1.704701491
0.321	2.151576648
0.143	2.600513136
-0.079	-0.249944024
1.266	-2.975186908
0.36	2.929641148
0.45	1.146823005
-0.081	-1.280310684
0.122	-0.681021435
0.927	-0.290927983
0.453	2.042078344
0.073	0.928989906
0.066	0.873104737
-0.028	-1.402277125
0.107	-0.163526819
0.108	1.020309445
0.192	1.133214298
-0.033	-0.127456794
0.959	0.956226253
0.131	-3.091495494
0.54	2.439019144
0.986	1.418435437
0.416	3.008435437
-0.129	0.219929125
0.166	-0.069360317
0.353	-4.659955128
1.364	-1.398482885
1.054	0.033768167
0.174	-0.58164153
1.011	1.396056369
0.056	0.116767008
-0.095	0.973126411
0.158	-1.375467969
1.477	-0.767470534
0.98	0.708824771
0.997	0.893562997
-0.081	-1.977741485
1.626	-2.402893693
1.111	-0.746199342
1.196	-1.135148463
0.784	4.832486998
0.17	3.341565067
0.994	-0.510038501
1.09	1.387680413
0.395	2.673898989
-0.039	1.344700584
1.086	-0.539044589
1.218	-3.037439045
0.672	3.821108207
1.129	-0.530927983
-0.083	0.291396864
0.545	3.402183879
-0.033	-0.04664809
1.2	1.027345812
0.12	-2.787910227
-0.042	1.254182576
1.066	0.891909918
0.514	1.266839074
0.175	-0.060496109
0.08	1.202334817
0.187	0.77938533
-0.002	1.523304683
1.202	-0.074364029
0.327	-0.663160926
0.081	0.115169421
0.92	-0.539044589
0.284	-0.601495494
0.954	0.199390742
0.506	2.324977046
-0.017	-1.060310684
0.406	2.52486328
1.042	0.492543206
1.72	-0.634830579
0.043	-0.023160926
1.164	0.391175138
0.606	4.071933592
0.52	-0.740310684
1.022	0.636919012
-0.02	-0.706331848
1.652	-1.514225981
0.471	1.278568938
1.718	-0.329622815
0.03	-1.009790306
0.297	1.946537993
0.947	0.688371193
0.451	2.447713414
1.165	0.309929125
0.581	-0.936977505
1.529	-2.408472401
0.126	2.278824771
0.129	-5.610488436
1.288	-0.434413556
1.06	-0.881021435
1.324	1.050044559
0.88	0.602528484
1.345	-2.18866409
0.651	2.360480335
0.597	2.846785276
0.952	0.191620567
0.63	3.616947796
0.568	3.432568891
0.174	0.551667405
0.02	-0.250540379
0.063	-2.970760436
0.554	1.938058713
1.131	-0.201021435
1.34	0.589940381
0.491	3.812224436
0.142	0.618401524
1.378	-0.579618427
0.298	-2.38253735
1.144	0.743611346
0.34	3.612477747
-0.046	-1.360140126
0.344	0.178147678
1.285	0.556756605
0.106	-0.093176995
1.526	-1.566350537
0.003	-1.416331848
0.498	3.400469386
1.23	-2.760760436
0.988	0.833611346
-0.049	-0.044589872
0.698	1.953304683
-0.028	-0.444413556
1.101	0.574226079
1.23	0.840715128
1.625	-1.700926037
1.217	0.541143978
0.051	-1.29253735
0.774	-2.085505218
-0.04	-1.384911228
0.103	0.176114406
1.631	-4.579555951
1.1	1.231962004
1.363	-0.839360317
0.14	-0.600496109
1.154	0.164741281
-0.144	-3.44793125
0.07	0.265939512
0.02	-0.249944024
0.217	2.142820169
1.011	0.619424981
-0.065	-2.344519287
0.975	1.185524021
0.362	-0.960263127
-0.062	-0.346455022
0.114	-1.645838849
0.931	0.361909918
0.158	-2.164501194
0.493	-1.644413556
0.066	1.215976144
0.45	-1.343053281
1.05	0.265012361
0.527	2.766085995
-0.142	-0.40998067
-0.034	-3.375846548
-0.093	-0.510059619
0.108	0.653447956
1.212	-0.491060393
0.03	1.914110323
0.87	-1.726055843
1.23	1.119527929
0.965	-4.109955128
0.026	-0.999360317
0.07	0.249618985
0.32	0.142867525
0.677	4.797566246
0.054	-0.315251944
1.067	1.032817135
0.312	1.550247315
0.616	3.892306905
-0.047	0.928989906
1.07	1.411202772
-0.129	-0.777976298
1.016	0.679227318
0.404	0.935956948
0.07	-0.850077171
0.912	-0.798212173
1.17	-0.616206368
0.5	2.798727653
0.574	0.763380221
0.02	1.995661728
0.13	0.890545717
-0.053	-0.11664809
-0.059	-6.751135894
0.068	0.242502522
1.19	-0.278241041
-0.002	0.152548651
-0.166	-2.993053281
0.478	1.789279099
0.943	-0.761431062
-0.097	0.551667405
0.93	-0.258332595
0.321	2.980417287
1.461	-0.540070061
-0.006	-0.513232992
-0.045	-4.832356294
1.057	-1.051919185
1.018	-1.789618575
0.986	1.346817565
1.116	0.211056665
-0.008	-0.427740966
0.06	1.747376548
-0.007	-10.83456173
0.18	-1.65793125
-0.005	-2.85
1.158	0.632867525
-0.075	0.158212503
0.15	0.277823128
-0.017	-0.060496109
1.005	0.158212503
1	-2.176450152
1.012	0.39475063
0.394	0.863116991
-0.079	-3.652026047
1.55	-0.749622815
0.976	0.694665148
1.082	0.366571555
-0.06	-3.804685948
0.506	2.48270403
0.992	-0.977974317
0.977	0.835956948
0.273	1.305112211
-0.152	-6.751135894
-0.043	-1.249127806
1.115	1.584741281
0.453	2.752475004
0.04	-0.005701952
0.02	1.718985591
1.217	0.006959725
0.997	0.776968746
0.779	0.142025683
1.252	0.481620567
1.054	-0.905892037
0.099	-0.747518747
0.175	0.194700584
1.432	0.377722875
0.407	1.935724679
1.147	0.711618124
0.56	2.376482055
1.088	0.484801808
0.461	-2.407008982
-0.088	-2.802470334
1.047	1.276619154
1.462	-0.416507364
0.663	-6.575149978
0.04	-2.673957544
1.434	-9.034396785
1.133	0.991565067
-0.012	-0.141617051
0	-0.07365717
0.296	0.879613121
0.175	0.381909918
0.906	-0.273053281
0.428	1.300225611
0.15	1.003776445
0.52	2.818612914
1.033	2.112568891
0.406	3.532271253
1.286	-0.874830579
1.576	-2.053732388
1.15	0.662717928
-0.078	-0.078643585
0.431	1.061744245
0.068	0.219472203
0.35	2.861495283
-0.074	-1.818098735
1.032	1.460099267
0.003	-2.415292955
0.564	2.360480335
0.945	-0.258332595
-0.005	-1.991919185
0.152	-0.085594687
1.135	-0.2845589
0.401	2.343097316
1.5	-3.611254312
1.376	0.195491564
-0.052	0.569747329
1.588	-0.803367866
0.327	0.387147136
1.24	-4.602595236
1.207	0.433617828
1.102	0.2554411
0.122	-2.199618575
0.078	0.657345812
0.553	2.338304268
1.325	-0.114239168
-0.03	-1.793342163
-0.049	-0.824364029
1.085	-2.797729896
0.284	1.308318878
0.681	3.896869267
1.337	1.46598118
0.13	1.266351097
0.529	0.57328078
0.676	1.458985591
0.481	0.374910362
0.859	-4.771652657
-0.085	-1.400310684
0.401	2.087070846
0.568	3.680556653
0.838	-0.534547763
1.263	-0.486381688
0.187	1.284141033
1.142	-1.303342163
1	-2.494501194
0.408	3.238052917
0.5	2.155401334
-0.083	-1.247454628
1.43	-3.804685948
0.46	0.706817565
0.726	4.941674624
0.187	1.482070689
1.686	-4.375641233
0.787	-1.464748586
0.525	3.609571214
1.252	1.645491564
0.157	-0.0235356
0.842	-1.696450152
0.917	-0.678603136
1.086	-2.162893693
1.18	-0.347665183
1.544	-2.933957544
0.127	0.39102799
0.844	2.103104737
0.968	-1.798800297
1.616	-12.40227712
0.049	0.619390742
0.116	1.14869471
0.426	1.404622659
1.13	0.448989906
1.587	-0.701174193
0.058	-0.824364029
0.955	0.163519389
0.979	0.928212503
0.081	0.421758959
-0.119	0.099929125
0.455	2.090225611
0.94	-2.61793125
0.988	-0.326480611
1.311	-1.373053281
1.096	0.840715128
0.937	-1.249127806
0.308	1.599219845
0.424	2.320992743
0.56	2.537157238
0.994	-2.621009675
0.978	0.420551362
1.205	0.901202772
0.108	0.8364644
-0.097	0.250443877
0.925	-0.032238516
0.274	2.952765216
1.14	0.056473181
0.953	0.64820911
0.328	0.589322469
1.018	-0.108882032
1.243	-2.022281859
1.432	-2.626450152
1.162	0.863562997
0.445	2.894834096
1.574	-0.840077171
1.356	0.088161346
0.393	3.569571214
0.418	0.867423729
0.969	0.075761492
0.23	1.882809692
-0.059	-0.197369451
0.047	0.816735013
0.046	0.452543206
0.864	-1.741097695
0.986	-0.501589494
0.011	-3.725846548
1.279	1.04235113
0.04	-0.768856022
0.042	1.202301289
1.063	1.653304683
1.299	-0.444830579
0.279	1.60317445
0.56	1.873776445
1.119	1.00403219
1.242	1.146056369
1.127	1.897157238
0.179	1.850247315
0.558	1.1454411
0.396	-10.83058859
0.965	-0.942510573
0.657	2.1698455
1.61	0.176114406
1.218	-3.345449935
1.288	-1.652722999
0.979	-0.278621568
-0.07	0.371909918
1.249	-1.381919185
1.647	-0.163160926
1.057	-0.457781603
1.326	1.146902798
0.58	4.748519283
0.069	1.064697422
-0.023	-2.700263127
1.057	1.004182576
0.49	1.765756543
1.76	-2.257439045
-0.08	-2.712877038
0.169	-2.030640726
1.084	0.081202772
0.446	0.191994168
0.12	0.389367457
1.697	-2.35642829
-0.046	-0.704850022
1.68	-1.160927983
0.495	1.374957375
1.061	-0.540609258
0.06	0.36778599
0.982	-0.148444142
0.103	0.760174196
0.4	0.217705565
0.049	-1.448482885
0.379	0.881056665
0.404	1.775080291
1.116	-0.377552309
-0.033	-0.055299416
0.111	0.956226253
-0.073	0.158939607
0.496	1.533057074
1.375	0.976509093
1.634	-0.610527797
0.044	0.770755915
1.012	-0.288212173
0.166	0.711618124
-0.078	-2.587076428
1.105	-0.506679046
0.293	-0.131060393
1.007	0.178147678
1.36	-0.956206368
1.639	-5.760609665
0.098	0.265635971
0.894	-2.742026047
1.056	1.911658713
1.355	-1.047974317
1.037	0.908369179
0.686	1.129598653
1.158	-0.532449597
0.97	2.080513136
1.022	0.328312773
0.541	2.059206527
-0.02	-0.639044589
0.987	-1.663929782
1.374	1.079866896
1.503	-0.078643585
0.466	2.387866696
0.451	1.345080291
0.125	1.074622659
0.863	-0.174451587
0.24	2.087937134
1.617	-0.244629041
-0.045	-0.779044589
1.032	-0.113080988
1.109	-0.346206368
1.114	0.244381734
0.617	3.82944509
0.096	1.689279099
0.558	4.386776436
0.939	0.241667405
1.205	-0.127976298
0.003	-0.956206368
-0.076	-2.844501194
1.173	-2.791218392
0.394	0.988888598
1.007	0.255335209
1.024	-0.840077171
1.224	0.972781588
0.552	3.467864786
1.029	-0.394547763
0.426	-0.676679046
1.36	-0.934278837
0.038	-2.368744777
0.263	3.209750412
0.516	2.849267741
0.467	2.704067483
1.484	0.716227722
0.331	2.902230932
0.427	3.635235503
0.479	1.400723278
0.378	2.145656979
0.98	1.625277007
1.026	-0.532216116
1.147	0.467705565
0.421	1.403611346
0.52	3.325912598
0.324	0.996509093
1.043	-2.737013322
0.446	2.13924243
1.434	-0.506455022
0.952	0.94778599
0.199	1.241994168
0.471	3.858058713
1.095	2.29268962
0.95	0.696968746
0.428	1.983189585
0.566	3.067376548
1.585	-1.060927983
0.141	0.172545372
0.02	-0.746579501
0.49	3.415511514
0.01	-2.025784545
0.103	-1.066579501
0.993	-0.480401347
1.098	0.29333358
1	1.091744245
0.108	-0.51224132
0	2.770222568
1.397	0.193126411
0.93	0.563519389
0.38	3.473651284
0.45	1.630545717
1.096	-0.339044589
1.231	0.486473181
0.329	2.385623877
1.356	-0.201852322
0.396	0.346114406
0.932	0.209613121
0.019	-2.979624172
0.89	-0.394547763
0.7	5.407608954
0.97	1.141472723
0.414	1.227866696
0.446	2.724493785
0.155	1.112301289
0.63	3.594550065
0.055	0.676725419
-0.015	-0.781495494
